evidencia_id,origem,rodada,claim_ou_campo,framework,dimensao,unidade,documento_id,evidencia,forca,confianca,status
EV-c8ccb89b15,formulario,dia1-2,1.13 Análise competitiva,,NEGÓCIO & GTM,"TRANSVERSAL — forte em ECO-05, ECO-07 e ECO-03; fraco em ECO-01",DOC-C07-009,"DOC-C05-001 (Benchmark — e-books): “Há ofertas de TDAH por R$ 19,90, R$ 27, R$ 29,90 e R$ 37,90; um e-book comercial da Artmed de Barkley, muito mais extenso e editorialmente tradicional, está em R$ 97,28.” (Benchmark — curso): tabela com seis ofertas de R$89,90 a R$1.997. (Serviços): “a CCN mantém consultoria a R$300/h […]; a Produtive.Me cobra R$2.500 por um sprint de mapeamento de 15 dias e R$4.000 por 30 dias, sem implementação.” | DOC-C01-005: “O framework mais próximo, em termos de estrutura geral, é a ICF/CIF da OMS”; “Há também o WHODAS 2.0, da OMS”. | DOC-C02-031 (item 4, GUARDRAIL): “‘Não encontramos’ não significa ‘não existe’.” | DOC-C02-022 (RC-014): “A APM publicou em 26/08/2026 conteúdo dizendo que projetos também podem falhar cognitivamente.” | DOC-C07-009 (themes_qt): tema “Benchmark de apps concorrentes” com apenas 3 registros.",,alta,preenchido
EV-e88ab37029,formulario,dia1-2,1.14 Dados e warehouse,,NEGÓCIO & GTM,TRANSVERSAL,DOC-C07-007,"DOC-C07-007 (cabeçalho do JSON): “format: csv · file_name: base_evidencias_tdah_adulto_WAREHOUSE.csv · sha256: 57f2a1015cf04e67fba04178e038f8d31f617d6e0ec050711280c8b048cffdbf · size_bytes: 129719 · columns: 30 · row_count: 240”. | DOC-C07-009 (status): “canonical: Google Drive / Supabase-2026-TDHA · schema_version: DATA-SCHEMA-002 / base 1.1”; (Estado atual): “31 sources · 248 RAW · 116 knowledge · 161 evidence candidates · 0 strict verified · 22 decisões operacionais.” | DOC-C07-006: “estado_documental: existente + registrado + verificado; não preenchido; não aprovado como schema final”. | DOC-C02-017 (OBSERVABILIDADE): “Vercel Web Analytics + Speed Insights”; RC-054: “Inicialmente priorizar métricas agregadas, não identificação…”.",,alta,preenchido
EV-d5c7383a7f,formulario,dia1-2,1.14 Dados e warehouse,,NEGÓCIO & GTM,TRANSVERSAL,DOC-C07-009,"DOC-C07-007 (cabeçalho do JSON): “format: csv · file_name: base_evidencias_tdah_adulto_WAREHOUSE.csv · sha256: 57f2a1015cf04e67fba04178e038f8d31f617d6e0ec050711280c8b048cffdbf · size_bytes: 129719 · columns: 30 · row_count: 240”. | DOC-C07-009 (status): “canonical: Google Drive / Supabase-2026-TDHA · schema_version: DATA-SCHEMA-002 / base 1.1”; (Estado atual): “31 sources · 248 RAW · 116 knowledge · 161 evidence candidates · 0 strict verified · 22 decisões operacionais.” | DOC-C07-006: “estado_documental: existente + registrado + verificado; não preenchido; não aprovado como schema final”. | DOC-C02-017 (OBSERVABILIDADE): “Vercel Web Analytics + Speed Insights”; RC-054: “Inicialmente priorizar métricas agregadas, não identificação…”.",,alta,preenchido
EV-4b12f9be3c,formulario,dia1-2,1.14 Dados e warehouse,,NEGÓCIO & GTM,TRANSVERSAL,DOC-C07-005,"DOC-C07-007 (cabeçalho do JSON): “format: csv · file_name: base_evidencias_tdah_adulto_WAREHOUSE.csv · sha256: 57f2a1015cf04e67fba04178e038f8d31f617d6e0ec050711280c8b048cffdbf · size_bytes: 129719 · columns: 30 · row_count: 240”. | DOC-C07-009 (status): “canonical: Google Drive / Supabase-2026-TDHA · schema_version: DATA-SCHEMA-002 / base 1.1”; (Estado atual): “31 sources · 248 RAW · 116 knowledge · 161 evidence candidates · 0 strict verified · 22 decisões operacionais.” | DOC-C07-006: “estado_documental: existente + registrado + verificado; não preenchido; não aprovado como schema final”. | DOC-C02-017 (OBSERVABILIDADE): “Vercel Web Analytics + Speed Insights”; RC-054: “Inicialmente priorizar métricas agregadas, não identificação…”.",,alta,preenchido
EV-f9057c15b6,formulario,dia1-2,1.14 Dados e warehouse,,NEGÓCIO & GTM,TRANSVERSAL,DOC-C07-006,"DOC-C07-007 (cabeçalho do JSON): “format: csv · file_name: base_evidencias_tdah_adulto_WAREHOUSE.csv · sha256: 57f2a1015cf04e67fba04178e038f8d31f617d6e0ec050711280c8b048cffdbf · size_bytes: 129719 · columns: 30 · row_count: 240”. | DOC-C07-009 (status): “canonical: Google Drive / Supabase-2026-TDHA · schema_version: DATA-SCHEMA-002 / base 1.1”; (Estado atual): “31 sources · 248 RAW · 116 knowledge · 161 evidence candidates · 0 strict verified · 22 decisões operacionais.” | DOC-C07-006: “estado_documental: existente + registrado + verificado; não preenchido; não aprovado como schema final”. | DOC-C02-017 (OBSERVABILIDADE): “Vercel Web Analytics + Speed Insights”; RC-054: “Inicialmente priorizar métricas agregadas, não identificação…”.",,alta,preenchido
EV-5612312d73,formulario,dia1-2,1.14 Dados e warehouse,,NEGÓCIO & GTM,TRANSVERSAL,DOC-C02-017,"DOC-C07-007 (cabeçalho do JSON): “format: csv · file_name: base_evidencias_tdah_adulto_WAREHOUSE.csv · sha256: 57f2a1015cf04e67fba04178e038f8d31f617d6e0ec050711280c8b048cffdbf · size_bytes: 129719 · columns: 30 · row_count: 240”. | DOC-C07-009 (status): “canonical: Google Drive / Supabase-2026-TDHA · schema_version: DATA-SCHEMA-002 / base 1.1”; (Estado atual): “31 sources · 248 RAW · 116 knowledge · 161 evidence candidates · 0 strict verified · 22 decisões operacionais.” | DOC-C07-006: “estado_documental: existente + registrado + verificado; não preenchido; não aprovado como schema final”. | DOC-C02-017 (OBSERVABILIDADE): “Vercel Web Analytics + Speed Insights”; RC-054: “Inicialmente priorizar métricas agregadas, não identificação…”.",,alta,preenchido
EV-88ff43e7f4,formulario,dia1-2,1.15 Cadência financeira recorrente,,NEGÓCIO & GTM,TRANSVERSAL,DOC-C04-001,"Busca por “DRE”, “P&L”, “demonstrativo de resultado”, “variância”, “fluxo de caixa” e “MRR” em todo o corpus retorna apenas: DOC-C04-001 (Cronograma.md), que só lista o nome do campo “1.15 | Cadência financeira recorrente (P&L/variância) | 🔌 finance/financial-statements, variance-analysis”, e ocorrências em outro sentido (variância estatística, gates operacionais). Existe cadência OPERACIONAL detalhada — DOC-C06-001 define templates diário e semanal, WEEK-01/WEEK-02, gates G0–G9, DoD diário e somatório de horas por value stream — mas nenhuma cadência FINANCEIRA: não há fechamento mensal, revisão de receita e custo, nem análise de variância orçado × realizado.",,alta,lacuna
EV-a7b2b7275e,formulario,dia1-2,1.15 Cadência financeira recorrente,,NEGÓCIO & GTM,TRANSVERSAL,DOC-C06-001,"Busca por “DRE”, “P&L”, “demonstrativo de resultado”, “variância”, “fluxo de caixa” e “MRR” em todo o corpus retorna apenas: DOC-C04-001 (Cronograma.md), que só lista o nome do campo “1.15 | Cadência financeira recorrente (P&L/variância) | 🔌 finance/financial-statements, variance-analysis”, e ocorrências em outro sentido (variância estatística, gates operacionais). Existe cadência OPERACIONAL detalhada — DOC-C06-001 define templates diário e semanal, WEEK-01/WEEK-02, gates G0–G9, DoD diário e somatório de horas por value stream — mas nenhuma cadência FINANCEIRA: não há fechamento mensal, revisão de receita e custo, nem análise de variância orçado × realizado.",,alta,lacuna
EV-0adc6e89f0,formulario,dia1-2,1.15 Cadência financeira recorrente,,NEGÓCIO & GTM,TRANSVERSAL,DOC-C07-009,"Busca por “DRE”, “P&L”, “demonstrativo de resultado”, “variância”, “fluxo de caixa” e “MRR” em todo o corpus retorna apenas: DOC-C04-001 (Cronograma.md), que só lista o nome do campo “1.15 | Cadência financeira recorrente (P&L/variância) | 🔌 finance/financial-statements, variance-analysis”, e ocorrências em outro sentido (variância estatística, gates operacionais). Existe cadência OPERACIONAL detalhada — DOC-C06-001 define templates diário e semanal, WEEK-01/WEEK-02, gates G0–G9, DoD diário e somatório de horas por value stream — mas nenhuma cadência FINANCEIRA: não há fechamento mensal, revisão de receita e custo, nem análise de variância orçado × realizado.",,alta,lacuna
EV-02ec681279,formulario,dia1-2,1.15 Cadência financeira recorrente,,NEGÓCIO & GTM,TRANSVERSAL,DOC-C07-010,"Busca por “DRE”, “P&L”, “demonstrativo de resultado”, “variância”, “fluxo de caixa” e “MRR” em todo o corpus retorna apenas: DOC-C04-001 (Cronograma.md), que só lista o nome do campo “1.15 | Cadência financeira recorrente (P&L/variância) | 🔌 finance/financial-statements, variance-analysis”, e ocorrências em outro sentido (variância estatística, gates operacionais). Existe cadência OPERACIONAL detalhada — DOC-C06-001 define templates diário e semanal, WEEK-01/WEEK-02, gates G0–G9, DoD diário e somatório de horas por value stream — mas nenhuma cadência FINANCEIRA: não há fechamento mensal, revisão de receita e custo, nem análise de variância orçado × realizado.",,alta,lacuna
EV-5b3f6f0ab9,formulario,dia1-2,1.16 Pipeline e forecast de vendas,,NEGÓCIO & GTM,ECO-07 (pipeline definido); forecast ausente em todas as unidades,DOC-C05-001,DOC-C05-001 (Cadeia única de valor final): “Conteúdo ↓ problema reconhecido ↓ showroom demonstra solução concreta ↓ formulário visual de 5 min ↓ seleção de fit ↓ D1 · entender + cocriar […] ↓ caso + evidência ↓ novo projeto / indicação / expansão.” (Escada recomendada): “Piloto 01–03 · R$0; Founding 04–06 · R$700; Regular Workflow · desde R$1.490; Regular Automação/Agente · desde R$1.990; Regular App/Sistema · desde R$2.490.” | DOC-C09-006 (Modelo): “1 cliente por semana · 1 projeto · 1 entrega principal · 7 dias.” | DOC-C12-003: “10 · Faixa de investimento imaginada: Até R$1.500 · R$1.500–2.500 · R$2.500–5.000 · Ainda não sei.”,,media,parcial
EV-1e85c9a7c3,formulario,dia1-2,1.16 Pipeline e forecast de vendas,,NEGÓCIO & GTM,ECO-07 (pipeline definido); forecast ausente em todas as unidades,DOC-C12-003,DOC-C05-001 (Cadeia única de valor final): “Conteúdo ↓ problema reconhecido ↓ showroom demonstra solução concreta ↓ formulário visual de 5 min ↓ seleção de fit ↓ D1 · entender + cocriar […] ↓ caso + evidência ↓ novo projeto / indicação / expansão.” (Escada recomendada): “Piloto 01–03 · R$0; Founding 04–06 · R$700; Regular Workflow · desde R$1.490; Regular Automação/Agente · desde R$1.990; Regular App/Sistema · desde R$2.490.” | DOC-C09-006 (Modelo): “1 cliente por semana · 1 projeto · 1 entrega principal · 7 dias.” | DOC-C12-003: “10 · Faixa de investimento imaginada: Até R$1.500 · R$1.500–2.500 · R$2.500–5.000 · Ainda não sei.”,,media,parcial
EV-31c98998b7,formulario,dia1-2,1.16 Pipeline e forecast de vendas,,NEGÓCIO & GTM,ECO-07 (pipeline definido); forecast ausente em todas as unidades,DOC-C09-006,DOC-C05-001 (Cadeia única de valor final): “Conteúdo ↓ problema reconhecido ↓ showroom demonstra solução concreta ↓ formulário visual de 5 min ↓ seleção de fit ↓ D1 · entender + cocriar […] ↓ caso + evidência ↓ novo projeto / indicação / expansão.” (Escada recomendada): “Piloto 01–03 · R$0; Founding 04–06 · R$700; Regular Workflow · desde R$1.490; Regular Automação/Agente · desde R$1.990; Regular App/Sistema · desde R$2.490.” | DOC-C09-006 (Modelo): “1 cliente por semana · 1 projeto · 1 entrega principal · 7 dias.” | DOC-C12-003: “10 · Faixa de investimento imaginada: Até R$1.500 · R$1.500–2.500 · R$2.500–5.000 · Ainda não sei.”,,media,parcial
EV-a2cdbcfeaf,formulario,dia1-2,1.16 Pipeline e forecast de vendas,,NEGÓCIO & GTM,ECO-07 (pipeline definido); forecast ausente em todas as unidades,DOC-C11-010,DOC-C05-001 (Cadeia única de valor final): “Conteúdo ↓ problema reconhecido ↓ showroom demonstra solução concreta ↓ formulário visual de 5 min ↓ seleção de fit ↓ D1 · entender + cocriar […] ↓ caso + evidência ↓ novo projeto / indicação / expansão.” (Escada recomendada): “Piloto 01–03 · R$0; Founding 04–06 · R$700; Regular Workflow · desde R$1.490; Regular Automação/Agente · desde R$1.990; Regular App/Sistema · desde R$2.490.” | DOC-C09-006 (Modelo): “1 cliente por semana · 1 projeto · 1 entrega principal · 7 dias.” | DOC-C12-003: “10 · Faixa de investimento imaginada: Até R$1.500 · R$1.500–2.500 · R$2.500–5.000 · Ainda não sei.”,,media,parcial
EV-6fec2fc89e,formulario,dia1-2,2.1 Nome do produto/feature,,PRODUTO,TRANSVERSAL — nomes distintos por unidade,DOC-C05-001,"DOC-C05-001: “Feature 01 — Agente 007 / Autogestão adaptativa”, “Feature 02 — Scanner / QR / Atalhos”, “Feature 03 — Mapa-OS / Analógico / Prisma”; Master Index dos infoprodutos I0–I4; Master Index — Produtos Físicos P0–P4. | DOC-C04-002: “PR #77 — feat(design-system): identidade única de tokens exec.*”; rotas “apps/app/app/(authenticated)/scanner/” e “/mapa-os?format=prisma (padrão, A4 retrato) e /mapa-os?format=tripe (A4 paisagem)”. | DOC-C01-006: “Risco Cognitivo → é a marca editorial; riscocognitivo.org → é a publicação/site; @riscocognitivo → são os canais da publicação.” | DOC-C02-016: “TÍTULO: Cognitive Execution Risk Management — v0.1”, com guardrail “Não reivindicar criação de ‘Cognitive Risk Management’”.",,alta,preenchido
EV-c95501bc83,formulario,dia1-2,2.1 Nome do produto/feature,,PRODUTO,TRANSVERSAL — nomes distintos por unidade,DOC-C04-002,"DOC-C05-001: “Feature 01 — Agente 007 / Autogestão adaptativa”, “Feature 02 — Scanner / QR / Atalhos”, “Feature 03 — Mapa-OS / Analógico / Prisma”; Master Index dos infoprodutos I0–I4; Master Index — Produtos Físicos P0–P4. | DOC-C04-002: “PR #77 — feat(design-system): identidade única de tokens exec.*”; rotas “apps/app/app/(authenticated)/scanner/” e “/mapa-os?format=prisma (padrão, A4 retrato) e /mapa-os?format=tripe (A4 paisagem)”. | DOC-C01-006: “Risco Cognitivo → é a marca editorial; riscocognitivo.org → é a publicação/site; @riscocognitivo → são os canais da publicação.” | DOC-C02-016: “TÍTULO: Cognitive Execution Risk Management — v0.1”, com guardrail “Não reivindicar criação de ‘Cognitive Risk Management’”.",,alta,preenchido
EV-e8e053720b,formulario,dia1-2,2.1 Nome do produto/feature,,PRODUTO,TRANSVERSAL — nomes distintos por unidade,DOC-C09-004,"DOC-C05-001: “Feature 01 — Agente 007 / Autogestão adaptativa”, “Feature 02 — Scanner / QR / Atalhos”, “Feature 03 — Mapa-OS / Analógico / Prisma”; Master Index dos infoprodutos I0–I4; Master Index — Produtos Físicos P0–P4. | DOC-C04-002: “PR #77 — feat(design-system): identidade única de tokens exec.*”; rotas “apps/app/app/(authenticated)/scanner/” e “/mapa-os?format=prisma (padrão, A4 retrato) e /mapa-os?format=tripe (A4 paisagem)”. | DOC-C01-006: “Risco Cognitivo → é a marca editorial; riscocognitivo.org → é a publicação/site; @riscocognitivo → são os canais da publicação.” | DOC-C02-016: “TÍTULO: Cognitive Execution Risk Management — v0.1”, com guardrail “Não reivindicar criação de ‘Cognitive Risk Management’”.",,alta,preenchido
EV-4c17233582,formulario,dia1-2,2.1 Nome do produto/feature,,PRODUTO,TRANSVERSAL — nomes distintos por unidade,DOC-C09-011,"DOC-C05-001: “Feature 01 — Agente 007 / Autogestão adaptativa”, “Feature 02 — Scanner / QR / Atalhos”, “Feature 03 — Mapa-OS / Analógico / Prisma”; Master Index dos infoprodutos I0–I4; Master Index — Produtos Físicos P0–P4. | DOC-C04-002: “PR #77 — feat(design-system): identidade única de tokens exec.*”; rotas “apps/app/app/(authenticated)/scanner/” e “/mapa-os?format=prisma (padrão, A4 retrato) e /mapa-os?format=tripe (A4 paisagem)”. | DOC-C01-006: “Risco Cognitivo → é a marca editorial; riscocognitivo.org → é a publicação/site; @riscocognitivo → são os canais da publicação.” | DOC-C02-016: “TÍTULO: Cognitive Execution Risk Management — v0.1”, com guardrail “Não reivindicar criação de ‘Cognitive Risk Management’”.",,alta,preenchido
EV-ab51995a06,formulario,dia1-2,2.1 Nome do produto/feature,,PRODUTO,TRANSVERSAL — nomes distintos por unidade,DOC-C09-013,"DOC-C05-001: “Feature 01 — Agente 007 / Autogestão adaptativa”, “Feature 02 — Scanner / QR / Atalhos”, “Feature 03 — Mapa-OS / Analógico / Prisma”; Master Index dos infoprodutos I0–I4; Master Index — Produtos Físicos P0–P4. | DOC-C04-002: “PR #77 — feat(design-system): identidade única de tokens exec.*”; rotas “apps/app/app/(authenticated)/scanner/” e “/mapa-os?format=prisma (padrão, A4 retrato) e /mapa-os?format=tripe (A4 paisagem)”. | DOC-C01-006: “Risco Cognitivo → é a marca editorial; riscocognitivo.org → é a publicação/site; @riscocognitivo → são os canais da publicação.” | DOC-C02-016: “TÍTULO: Cognitive Execution Risk Management — v0.1”, com guardrail “Não reivindicar criação de ‘Cognitive Risk Management’”.",,alta,preenchido
EV-d4f443008f,formulario,dia1-2,2.1 Nome do produto/feature,,PRODUTO,TRANSVERSAL — nomes distintos por unidade,DOC-C09-008,"DOC-C05-001: “Feature 01 — Agente 007 / Autogestão adaptativa”, “Feature 02 — Scanner / QR / Atalhos”, “Feature 03 — Mapa-OS / Analógico / Prisma”; Master Index dos infoprodutos I0–I4; Master Index — Produtos Físicos P0–P4. | DOC-C04-002: “PR #77 — feat(design-system): identidade única de tokens exec.*”; rotas “apps/app/app/(authenticated)/scanner/” e “/mapa-os?format=prisma (padrão, A4 retrato) e /mapa-os?format=tripe (A4 paisagem)”. | DOC-C01-006: “Risco Cognitivo → é a marca editorial; riscocognitivo.org → é a publicação/site; @riscocognitivo → são os canais da publicação.” | DOC-C02-016: “TÍTULO: Cognitive Execution Risk Management — v0.1”, com guardrail “Não reivindicar criação de ‘Cognitive Risk Management’”.",,alta,preenchido
EV-4ceeec2e1a,formulario,dia1-2,2.1 Nome do produto/feature,,PRODUTO,TRANSVERSAL — nomes distintos por unidade,DOC-C01-006,"DOC-C05-001: “Feature 01 — Agente 007 / Autogestão adaptativa”, “Feature 02 — Scanner / QR / Atalhos”, “Feature 03 — Mapa-OS / Analógico / Prisma”; Master Index dos infoprodutos I0–I4; Master Index — Produtos Físicos P0–P4. | DOC-C04-002: “PR #77 — feat(design-system): identidade única de tokens exec.*”; rotas “apps/app/app/(authenticated)/scanner/” e “/mapa-os?format=prisma (padrão, A4 retrato) e /mapa-os?format=tripe (A4 paisagem)”. | DOC-C01-006: “Risco Cognitivo → é a marca editorial; riscocognitivo.org → é a publicação/site; @riscocognitivo → são os canais da publicação.” | DOC-C02-016: “TÍTULO: Cognitive Execution Risk Management — v0.1”, com guardrail “Não reivindicar criação de ‘Cognitive Risk Management’”.",,alta,preenchido
EV-0559824216,formulario,dia1-2,2.1 Nome do produto/feature,,PRODUTO,TRANSVERSAL — nomes distintos por unidade,DOC-C02-016,"DOC-C05-001: “Feature 01 — Agente 007 / Autogestão adaptativa”, “Feature 02 — Scanner / QR / Atalhos”, “Feature 03 — Mapa-OS / Analógico / Prisma”; Master Index dos infoprodutos I0–I4; Master Index — Produtos Físicos P0–P4. | DOC-C04-002: “PR #77 — feat(design-system): identidade única de tokens exec.*”; rotas “apps/app/app/(authenticated)/scanner/” e “/mapa-os?format=prisma (padrão, A4 retrato) e /mapa-os?format=tripe (A4 paisagem)”. | DOC-C01-006: “Risco Cognitivo → é a marca editorial; riscocognitivo.org → é a publicação/site; @riscocognitivo → são os canais da publicação.” | DOC-C02-016: “TÍTULO: Cognitive Execution Risk Management — v0.1”, com guardrail “Não reivindicar criação de ‘Cognitive Risk Management’”.",,alta,preenchido
EV-91303e3caa,formulario,dia1-2,2.2 Contexto do PRD,,PRODUTO,ECO-01,DOC-C07-010,"DOC-C07-010: “ID DATA-ADHD-PM-001 · Tipo Pesquisa — Matriz de evidências e implicações de produto · Owner Não determinado · Versão 1.0 · Data 19/08/2026”; “Next 01 Transformar a matriz abaixo em requisitos funcionais e princípios de design verificáveis.” | DOC-C04-002: “Câmera compacta por padrão (PRD-006/UX-004: velocidade de captura antes de prévia grande)” e “Offline (OQ-008 do FRD original do Scanner) segue fora de escopo, nunca implementado.”",,media,parcial
EV-7de40b6ff7,formulario,dia1-2,2.2 Contexto do PRD,,PRODUTO,ECO-01,DOC-C07-009,"DOC-C07-010: “ID DATA-ADHD-PM-001 · Tipo Pesquisa — Matriz de evidências e implicações de produto · Owner Não determinado · Versão 1.0 · Data 19/08/2026”; “Next 01 Transformar a matriz abaixo em requisitos funcionais e princípios de design verificáveis.” | DOC-C04-002: “Câmera compacta por padrão (PRD-006/UX-004: velocidade de captura antes de prévia grande)” e “Offline (OQ-008 do FRD original do Scanner) segue fora de escopo, nunca implementado.”",,media,parcial
EV-3759125879,formulario,dia1-2,2.2 Contexto do PRD,,PRODUTO,ECO-01,DOC-C04-002,"DOC-C07-010: “ID DATA-ADHD-PM-001 · Tipo Pesquisa — Matriz de evidências e implicações de produto · Owner Não determinado · Versão 1.0 · Data 19/08/2026”; “Next 01 Transformar a matriz abaixo em requisitos funcionais e princípios de design verificáveis.” | DOC-C04-002: “Câmera compacta por padrão (PRD-006/UX-004: velocidade de captura antes de prévia grande)” e “Offline (OQ-008 do FRD original do Scanner) segue fora de escopo, nunca implementado.”",,media,parcial
EV-ced0c464e7,formulario,dia1-2,2.2 Contexto do PRD,,PRODUTO,ECO-01,DOC-C07-002,"DOC-C07-010: “ID DATA-ADHD-PM-001 · Tipo Pesquisa — Matriz de evidências e implicações de produto · Owner Não determinado · Versão 1.0 · Data 19/08/2026”; “Next 01 Transformar a matriz abaixo em requisitos funcionais e princípios de design verificáveis.” | DOC-C04-002: “Câmera compacta por padrão (PRD-006/UX-004: velocidade de captura antes de prévia grande)” e “Offline (OQ-008 do FRD original do Scanner) segue fora de escopo, nunca implementado.”",,media,parcial
EV-0a1f459ca2,formulario,dia1-2,2.3 Objetivos (goals),,PRODUTO,TRANSVERSAL — objetivos distintos por unidade,DOC-C07-002,"DOC-C07-002 (Tese operacional): “transferir carga executiva evitável do operador para o sistema, preservando decisão e autonomia do usuário.” | DOC-C02-016 (PROPOSIÇÃO): “Investigar riscos cognitivos endógenos como vulnerabilidades capazes de aumentar a probabilidade de desvio entre intenção e execução”; COMPONENTES PROVISÓRIOS 1–5. | DOC-C02-014 (OBJETIVO): “Publicar o artigo fundador e iniciar a campanha inaugural de 14 dias sem transformar a campanha em lançamento de produto.” | DOC-C06-001: “recomendação: 60h comprometidas + 12h de reserva (83% da capacidade)”. | DOC-C09-013: “4 módulos: Entender → Estruturar → Executar → Evoluir.”",,alta,preenchido
EV-d41cb56318,formulario,dia1-2,2.3 Objetivos (goals),,PRODUTO,TRANSVERSAL — objetivos distintos por unidade,DOC-C02-016,"DOC-C07-002 (Tese operacional): “transferir carga executiva evitável do operador para o sistema, preservando decisão e autonomia do usuário.” | DOC-C02-016 (PROPOSIÇÃO): “Investigar riscos cognitivos endógenos como vulnerabilidades capazes de aumentar a probabilidade de desvio entre intenção e execução”; COMPONENTES PROVISÓRIOS 1–5. | DOC-C02-014 (OBJETIVO): “Publicar o artigo fundador e iniciar a campanha inaugural de 14 dias sem transformar a campanha em lançamento de produto.” | DOC-C06-001: “recomendação: 60h comprometidas + 12h de reserva (83% da capacidade)”. | DOC-C09-013: “4 módulos: Entender → Estruturar → Executar → Evoluir.”",,alta,preenchido
EV-e3e96d8028,formulario,dia1-2,2.3 Objetivos (goals),,PRODUTO,TRANSVERSAL — objetivos distintos por unidade,DOC-C02-014,"DOC-C07-002 (Tese operacional): “transferir carga executiva evitável do operador para o sistema, preservando decisão e autonomia do usuário.” | DOC-C02-016 (PROPOSIÇÃO): “Investigar riscos cognitivos endógenos como vulnerabilidades capazes de aumentar a probabilidade de desvio entre intenção e execução”; COMPONENTES PROVISÓRIOS 1–5. | DOC-C02-014 (OBJETIVO): “Publicar o artigo fundador e iniciar a campanha inaugural de 14 dias sem transformar a campanha em lançamento de produto.” | DOC-C06-001: “recomendação: 60h comprometidas + 12h de reserva (83% da capacidade)”. | DOC-C09-013: “4 módulos: Entender → Estruturar → Executar → Evoluir.”",,alta,preenchido
EV-b26fb246a2,formulario,dia1-2,2.3 Objetivos (goals),,PRODUTO,TRANSVERSAL — objetivos distintos por unidade,DOC-C06-001,"DOC-C07-002 (Tese operacional): “transferir carga executiva evitável do operador para o sistema, preservando decisão e autonomia do usuário.” | DOC-C02-016 (PROPOSIÇÃO): “Investigar riscos cognitivos endógenos como vulnerabilidades capazes de aumentar a probabilidade de desvio entre intenção e execução”; COMPONENTES PROVISÓRIOS 1–5. | DOC-C02-014 (OBJETIVO): “Publicar o artigo fundador e iniciar a campanha inaugural de 14 dias sem transformar a campanha em lançamento de produto.” | DOC-C06-001: “recomendação: 60h comprometidas + 12h de reserva (83% da capacidade)”. | DOC-C09-013: “4 módulos: Entender → Estruturar → Executar → Evoluir.”",,alta,preenchido
EV-c0794141d5,formulario,dia1-2,2.3 Objetivos (goals),,PRODUTO,TRANSVERSAL — objetivos distintos por unidade,DOC-C09-013,"DOC-C07-002 (Tese operacional): “transferir carga executiva evitável do operador para o sistema, preservando decisão e autonomia do usuário.” | DOC-C02-016 (PROPOSIÇÃO): “Investigar riscos cognitivos endógenos como vulnerabilidades capazes de aumentar a probabilidade de desvio entre intenção e execução”; COMPONENTES PROVISÓRIOS 1–5. | DOC-C02-014 (OBJETIVO): “Publicar o artigo fundador e iniciar a campanha inaugural de 14 dias sem transformar a campanha em lançamento de produto.” | DOC-C06-001: “recomendação: 60h comprometidas + 12h de reserva (83% da capacidade)”. | DOC-C09-013: “4 módulos: Entender → Estruturar → Executar → Evoluir.”",,alta,preenchido
EV-b655fc9f07,formulario,dia1-2,2.3 Objetivos (goals),,PRODUTO,TRANSVERSAL — objetivos distintos por unidade,DOC-C02-017,"DOC-C07-002 (Tese operacional): “transferir carga executiva evitável do operador para o sistema, preservando decisão e autonomia do usuário.” | DOC-C02-016 (PROPOSIÇÃO): “Investigar riscos cognitivos endógenos como vulnerabilidades capazes de aumentar a probabilidade de desvio entre intenção e execução”; COMPONENTES PROVISÓRIOS 1–5. | DOC-C02-014 (OBJETIVO): “Publicar o artigo fundador e iniciar a campanha inaugural de 14 dias sem transformar a campanha em lançamento de produto.” | DOC-C06-001: “recomendação: 60h comprometidas + 12h de reserva (83% da capacidade)”. | DOC-C09-013: “4 módulos: Entender → Estruturar → Executar → Evoluir.”",,alta,preenchido
EV-5767737136,formulario,dia1-2,2.4 Não-objetivos (non-goals),,PRODUTO,TRANSVERSAL,DOC-C07-009,"DOC-C07-009 (PROD-14): “Bloquear usos do produto como diagnóstico, substituição profissional ou inferência clínica a partir de desempenho em tarefas”; (claims_policy.prohibited_now): lista literal dos seis claims. | DOC-C04-002 (item 4e): “Offline (OQ-008 do FRD original do Scanner) segue fora de escopo, nunca implementado.”; e “Duas explorações de design JÁ REGISTRADAS no ecossistema e DELIBERADAMENTE NÃO ADOTADAS aqui”. | DOC-C02-043: “O artigo não termina vendendo EXECUTAR.” | DOC-C02-016 (GUARDRAIL): “Não reivindicar criação de ‘Cognitive Risk Management’.” | DOC-C09-008 (Regra): “Não imobilizar estoque relevante antes de validar intenção.” | DOC-C06-001 (07/09): “Não é: Editar landing · Terminar vídeo · Produzir post · Cadastrar produto. Se isso estiver acontecendo em 07/09, o Freeze falhou.”",,alta,preenchido
